Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Start_Date,Data Value
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,12/01/2014,8.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,01/01/2021,6.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409.0,Southeast Queens,12/01/2010,11.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409.0,Southeast Queens,06/01/2009,9.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),01/01/2021,6.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,12/01/2014,10.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310.0,Lower Manhattan,12/01/2014,10.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,06/01/2009,10.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,12/01/2010,12.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,01/01/2017,7.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,12/01/2011,8.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,12/01/2011,9.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,12/01/2011,10.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,06/01/2022,7.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,06/01/2022,6.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,06/01/2022,7.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,06/01/2022,6.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,06/01/2019,8.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,12/01/2012,9.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,12/01/2009,9.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,12/01/2012,15.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,12/01/2009,14.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,06/01/2015,11.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,06/01/2019,10.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207.0,East Flatbush - Flatbush,12/01/2009,9.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,12/01/2009,9.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,06/01/2015,9.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,12/01/2019,6.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,12/01/2009,9.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,06/01/2019,7.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,12/01/2013,13.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,12/01/2009,11.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,12/01/2011,11.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207.0,East Flatbush - Flatbush,06/01/2018,8.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207.0,East Flatbush - Flatbush,06/01/2020,6.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,12/01/2016,7.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,06/01/2017,8.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,105.0,Midtown (CD5),12/01/2008,16.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,105.0,Midtown (CD5),06/01/2014,13.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407.0,Southwest Queens,06/01/2009,10.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102.0,Northeast Bronx,01/01/2017,7.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,01/01/2021,7.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,12/01/2012,8.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,12/01/2010,12.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,01/01/2017,7.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,12/01/2017,10.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),06/01/2009,11.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),01/01/2017,8.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),06/01/2009,11.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),12/01/2010,14.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),12/31/2015,7.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,12/01/2013,8.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,12/01/2016,7.7
Fine particles (PM 2.5),Mean,mcg/m3,Borough,1.0,Bronx,01/01/2019,6.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207.0,East Flatbush - Flatbush,01/01/2019,6.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,12/01/2013,9.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,06/01/2018,8.9
Fine particles (PM 2.5),Mean,mcg/m3,Borough,1.0,Bronx,01/01/2022,6.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,12/01/2017,11.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,12/01/2017,7.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,01/01/2019,6.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,12/01/2013,10.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,12/01/2013,11.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,12/01/2018,8.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207.0,East Flatbush - Flatbush,12/01/2008,10.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,01/01/2015,8.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,12/01/2010,13.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,01/01/2015,10.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),01/01/2018,6.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),12/01/2021,6.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),12/01/2021,7.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,12/01/2012,8.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,01/01/2021,6.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,12/01/2014,8.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,01/01/2021,6.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,12/01/2012,8.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),12/31/2015,8.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,206.0,Belmont and East Tremont (CD6),06/01/2012,10.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,208.0,Riverdale and Fieldston (CD8),01/01/2018,7.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,306.0,Park Slope and Carroll Gardens (CD6),12/01/2010,13.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,306.0,Park Slope and Carroll Gardens (CD6),01/01/2021,7.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),01/01/2017,7.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,206.0,Belmont and East Tremont (CD6),12/01/2012,9.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,208.0,Riverdale and Fieldston (CD8),12/01/2014,10.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),12/01/2010,12.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),12/01/2014,8.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),12/01/2012,8.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,06/01/2009,10.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,12/01/2010,11.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,12/01/2010,11.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,12/01/2012,7.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,12/01/2014,8.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),01/01/2021,6.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),01/01/2021,6.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,06/01/2013,10.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,12/31/2015,7.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,01/01/2018,7.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,12/31/2015,9.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,06/01/2010,11.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,06/01/2011,11.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,01/01/2020,8.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,12/01/2008,9.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,12/01/2018,6.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,06/01/2012,10.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,12/01/2021,7.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,12/01/2021,7.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,01/01/2018,7.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,12/01/2021,7.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,06/01/2021,9.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,01/01/2018,7.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),12/01/2009,10.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),12/01/2013,9.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),06/01/2018,8.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),12/01/2009,9.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),12/01/2012,10.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),12/01/2019,7.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),06/01/2019,7.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),12/01/2019,6.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),12/01/2009,8.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),12/01/2011,8.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),06/01/2020,6.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,403.0,Jackson Heights (CD3),06/01/2018,8.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401.0,Long Island City - Astoria,12/01/2014,10.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208.0,Canarsie - Flatlands,12/01/2014,8.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,12/31/2015,8.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,01/01/2018,7.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,06/01/2013,10.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,205.0,Fordham and University Heights (CD5),12/31/2015,8.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,305.0,East New York and Starrett City (CD5),12/01/2012,8.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,305.0,East New York and Starrett City (CD5),01/01/2017,7.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),06/01/2012,10.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),06/01/2021,8.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),12/01/2010,13.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),01/01/2021,6.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310.0,Lower Manhattan,06/01/2012,12.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310.0,Lower Manhattan,12/31/2015,9.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,06/01/2013,10.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,01/01/2018,7.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,06/01/2021,8.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,12/01/2021,6.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104.0,Pelham - Throgs Neck,01/01/2015,8.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,12/01/2015,8.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),12/01/2020,7.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),12/01/2020,7.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),06/01/2016,9.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),12/01/2015,10.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303.0,East Harlem,06/01/2010,12.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303.0,East Harlem,06/01/2011,12.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,12/01/2015,7.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,06/01/2016,7.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,06/01/2011,11.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,06/01/2010,11.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204.0,East New York,12/01/2020,6.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204.0,East New York,12/01/2009,9.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,06/01/2015,9.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,12/01/2019,7.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,06/01/2019,8.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,06/01/2016,7.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,12/01/2020,6.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310.0,Lower Manhattan,06/01/2011,13.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),12/01/2010,12.0
Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,06/01/2013,9.3
Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,01/01/2018,6.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),12/01/2015,7.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,12/01/2009,10.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,12/01/2015,7.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,06/01/2016,7.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,12/01/2020,6.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,306.0,Park Slope and Carroll Gardens (CD6),12/01/2015,9.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,306.0,Park Slope and Carroll Gardens (CD6),06/01/2016,9.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),06/01/2016,10.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),12/01/2015,10.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),12/01/2020,8.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),06/01/2011,11.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),12/01/2008,14.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),01/01/2022,6.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),12/01/2013,13.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),12/01/2008,14.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),01/01/2022,7.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),01/01/2022,6.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,403.0,Jackson Heights (CD3),12/01/2008,12.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),12/01/2017,9.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,103.0,Lower East Side and Chinatown (CD3),01/01/2019,8.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),01/01/2015,9.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),12/01/2018,7.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),01/01/2015,7.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),01/01/2020,5.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,202.0,Hunts Point and Longwood (CD2),12/01/2015,9.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),06/01/2011,13.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),12/01/2020,8.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,06/01/2012,9.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207.0,East Flatbush - Flatbush,06/01/2011,11.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207.0,East Flatbush - Flatbush,06/01/2016,8.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,105.0,Midtown (CD5),06/01/2016,11.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),06/01/2011,11.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),06/01/2010,12.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407.0,Southwest Queens,06/01/2011,11.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306.0,Chelsea - Clinton,12/01/2015,10.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102.0,Northeast Bronx,12/01/2020,6.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,316.0,Brownsville (CD16),12/01/2015,8.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,316.0,Brownsville (CD16),06/01/2016,8.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,06/01/2010,11.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,06/01/2016,8.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103.0,Fordham - Bronx Pk,06/01/2010,12.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),12/01/2020,6.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),12/01/2020,6.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,206.0,Belmont and East Tremont (CD6),06/01/2010,12.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,206.0,Belmont and East Tremont (CD6),06/01/2011,11.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,306.0,Park Slope and Carroll Gardens (CD6),12/01/2020,7.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),06/01/2010,14.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403.0,Flushing - Clearview,06/01/2019,7.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,12/01/2015,8.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,12/01/2020,7.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),12/01/2020,6.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),12/01/2020,6.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),12/01/2015,8.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),06/01/2016,7.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),12/01/2015,7.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),12/01/2020,6.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,501502.0,Northern SI,12/01/2020,6.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,06/01/2011,11.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),06/01/2010,11.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),06/01/2011,11.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),12/01/2015,8.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),06/01/2016,8.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,12/01/2020,6.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,06/01/2010,12.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,06/01/2010,12.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,12/01/2015,9.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),06/01/2010,12.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),06/01/2016,9.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,314.0,Flatbush and Midwood (CD14),12/01/2015,8.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,314.0,Flatbush and Midwood (CD14),06/01/2016,8.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104.0,Pelham - Throgs Neck,06/01/2015,9.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104.0,Pelham - Throgs Neck,12/01/2019,7.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,06/01/2015,9.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,314.0,Flatbush and Midwood (CD14),12/01/2012,10.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),12/01/2012,9.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),06/01/2016,7.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),06/01/2010,11.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,12/01/2012,11.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,12/01/2009,9.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,12/01/2019,6.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,06/01/2019,9.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),01/01/2017,7.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,06/01/2022,7.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105.0,Crotona -Tremont,12/01/2019,7.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,06/01/2015,9.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403.0,Flushing - Clearview,06/01/2015,9.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),12/01/2012,14.0
